item_name
Asthotifen 1 mg Tablets
Asthotifen 60 Syrups
Astra 10 mg Tablets
Astra 20 mg Tablets
Aswad 150 mg Tablets
Atadine 10 mg Tablets
Atarax 10 mg Tablets
Atarax 120 Syrups
Atarax 25 mg Tablets
Atastar 10 mg Tablets
Atcocee-500 500 mg Tablets
Atcol 10 mg Tablets
Atcol 20 mg Tablets
Atcora 50 mg Tablets
Atelor 100 mg Tablets
Atelor 25 mg Tablets
Atelor 50 mg Tablets
Atem 20 mcg Inhalers
Atem Nebuliser Solutions
Atenolol Tab 100 mg Tablets
Atenorm 100 mg Tablets
Atenorm 50 mg Tablets
Atenoscot 100 mg Tablets
Atenoscot 25 mg Tablets
Atenoscot 50 mg Tablets
Athenil 10 mg Tablets
Athenil 20 mg Tablets
Athiol 0.4 mg Injections
Athofix 15 Suspension
Athofix 250 mg Capsules
Athroxen 250 mg Tablets
Athroxen 500 mg Tablets
Ativan 1 mg Tablets
Ativan 2 mg Tablets
Atl 100 mg Tablets
Atl 50 mg Tablets
Atlin 100 mg Tablets
Atlin 25 mg Tablets
Atlin 50 mg Tablets
Atn-50 100 mg Tablets
Atn-50 50 mg Tablets
Atodin 20 mg Tablets
Atodin 40 mg Tablets
Atodine 20 mg Tablets
Atodine 40 mg Tablets
Atopitar 10 mg Tablets
Atorlip 10 mg Tablets
Atorlip 20 mg Tablets
Atorscot 10 mg Tablets
Atorscot 20 mg Tablets
Atorscot 40 mg Tablets
Atorva 10 mg Tablets
Atorva 20 mg Tablets
Atoxan 30 mg Tablets
Atramed 2.5 ml Injections
Atramed 5 ml Injections
Atrelax (Ucb) 2.5 ml Injections
Atrelax (Ucb) 5 ml Injections
Atrex 15 mg Tablets
Atrex 7.5 mg Tablets
Atromin 100 mg Tablets
Atromin 50 mg Tablets
Atropine 1 ml Injections
Atropine 10 ml Drops
Atropine 3.5 gm Ointments
Atropine Inj 1 ml Injections
Atropisol 1 % 10 ml Drops
Ats Inj 10000 iu Injections
Ats Inj 1500 iu Injections
Atvast 10 mg Tablets
Atvast 20 mg Tablets
Augmentin (Beecham) 156.25 mg 60 Syrups
Augmentin (Beecham) 312.5 mg 60 Syrups
Augmentin (Beecham) 375 mg Tablets
Augmentin (Beecham) 625 mg Tablets
Augmentin 1g (Beecham) 1 gm Tablets
Augmentin Intravenous (Beecham) 1.2 gm Injections
Augmentin Intravenous (Beecham) 600 mg Injections
Augmex 625 mg Tablets
Auropen 250 mg Capsules
Auropen 250 mg Injections
Aurorix 150 mg Tablets
Austacute 2 % 20 gm Creams
Austasalic 15 gm Ointments
Austascab 1 % 50 gm Creams
Avandia 2 mg Tablets
Avandia 4 mg Tablets
Avanol 90 Syrups
Avatran Tablets
Avaxim Injections
Avazin 10 mg Tablets
Avec 10 mg Tablets
Avec 60 Syrups
Avelox 250 ml Infusion
Avelox 400 mg Tablets
Avil 25 mg Tablets
Avil Retard 50 mg Tablets
Avil Retard 75 mg Injections
Avil Retard 75 mg Tablets
Avilon 2 ml Injections
Avocin 200 mg Tablets
Avodart 0.5 mg Capsules
Avomine 25 mg Tablets
Avor 1 mg Tablets
Avulls 100 gm Bar
Awacip 500 mg Tablets
Awaclor 500 mg Tablets
Awamed 40 mg Tablets
Awarax 500 mg Tablets
Awardin Plus Tablets
Awardin Tablets
Axal 0.25 mg Tablets
Axal 0.5 mg Tablets
Axal 1 mg Tablets
Axalyn 250 mg Capsules
Axalyn 500 mg Capsules
Axcin (Sandoz) 250 mg Tablets
Axcin (Sandoz) 500 mg Tablets
Axflam 100 mg Tablets
Axflam 50 mg Tablets
Axicam 20 mg Capsules
Axilent 400 mg Tablets
Axinat Inhalers
Axtend 250 mg Capsules
Azactam 1 gm Injections
Azactam 500 mg Injections
Azafrine 50 mg Tablets
Azathioprine Pch 50 mg Injections
Azathioprine Pch 50 mg Tablets
Azelexin 10 gm Creams
Azelexin 15 gm Creams
Azelexin 5 gm Creams
Azene 20 mg Capsules
Azene 25 mg 5 ml Liquids
Azibect Capsules
Azicin 200 mg 15 Suspension
Azicin 250 mg Capsules
Azicure 250 mg Capsules
Azide 80 mg Tablets
Azimycin 200 mg 15 Suspension
Azimycin 250 mg Tablets
Aziotic 250 mg Tablets
Azir 250 mg Tablets
Azirol Tablets
Aziromycin 15 Suspension
Aziromycin 250 mg Capsules
Azit 200 mg 15 Suspension
Azit 250 mg Capsules
Azith 250 mg Capsules
Azithrocin 200 mg 15 Suspension
Azithrocin 250 mg Capsules
Azizen 250 mg Capsules
Azizen 500 mg Capsules
Azm 250 mg Tablets
Azmacort 240 actuations Inhalers
Azmolin 60 Syrups
Azo 200 mg Suspension
Azo 250 mg Capsules
Azocam 15 Suspension
Azocam 250 mg Capsules
Azocin 200 mg 15 Suspension
Azocin 250 mg Capsules
Azocure 15 Suspension
Azocure 250 mg Capsules
Azofin 400 mg Tablets
Azofin 450 Suspension
Azofin 90 Suspension
Azoheim 250 mg Tablets
Azolam 0.25 mg Tablets
Azolam 0.5 mg Tablets
Azolam 1 mg Tablets
Azolex 0.5 mg Tablets
Azolex 1 mg Tablets
Azomax 250 mg Capsules
Azomycin 250 mg Tablets
Azopt 1 % 5 ml Drops
Azores 200 mg 22.85 Suspension
Azores 250 mg Capsules
Azorox 200 mg 15 Suspension
Azorox 250 mg Capsules
Azosin 0.1 % 15 ml Spray
Azoxin 200 mg 15 Suspension
Azoxin 250 mg Capsules
Azpar 15 Suspension
Azpar 250 mg Capsules
Azrocin 15 Suspension
Azrocin 250 mg Capsules
Azure 250 mg Tablets
Azure 500 mg Tablets
B-Compund Forte Tablets
B-Lact 120 Syrups
B-Lex 125 mg Suspension
B-Lex 250 mg Capsules
B-Lex 250 mg Suspension
B-Lex 500 mg Capsules
B-Stop 250 mg Injections
B-Stop 500 mg Injections
B.D Rox 125 mg 60 Suspension
B.D Rox 250 mg 60 Suspension
B.D Rox 500 mg Capsules
Babilyte 250 ml Liquids
Baby Rhinocol 120 Syrups
Babynol 60 Syrups
Bacimet 400 mg Tablets
Bacimet 60 Suspension
Bacimix 10 gm Ointments
Bacimix 10 gm Powder
Bacimix 15 gm Ointments
Baclor 10 mg Tablets
Baclorax 100 mg Tablets
Bactacin 200 mg Tablets
Bacteflox 200 mg Tablets
Bacteronil 250 mg Tablets
Bacteronil 500 mg Tablets
Bactigras Dressings
Bactimed 0.25 gm Injections
Bactimed 0.5 gm Injections
Bactimed 1 gm Injections
Bactinor 5 ml Drops
Bactipront 50 Suspension
Bactipront Tablets
Bactivid 1000 mg Injections
Bactivid 200 mg Tablets
Bactizith 15 Suspension
Bactizith 250 mg Capsules
Bactizone 1 gm Injections
Bactizone 250 gm Injections
Bactizone 500 gm Injections
Bactocef 125 mg Suspension
Bactocef 250 mg Capsules
Bactocef 250 mg Suspension
Bactocef 500 mg Capsules
Bactomax 0.75 gm Injections
Bactomax 1.5 gm Injections
Bactomax 3 gm Injections
Bactrim 50 Syrups
Bactrim Forte 50 Syrups
Bactrim Forte Tablets
Bactrim Tablets
Bactroban 15 gm Creams
Bactroban 15 gm Ointments
Bacty-Forte Tablets
Bacus (Elko) 200 mg Tablets
Bacxime 1 gm Injections
Bacxime 250 mg Injections
Bacxime 500 mg Injections
Balamin 500 mcg Injections
Balamin 500 mcg Tablets
Balance Salt Sol 500 ml Solutions
Bambec 10 mg Tablets
Bambec 20 mg Tablets
Bambuscot 10 mg Tablets
Bambuscot 20 mg Tablets
Bamifix 600 mg Tablets
Bamtel 10 mg Tablets
Bamtel 20 mg Tablets
Ban-Ulcer 40 mg Capsules
Banacid-S 120 Suspension
Banacid-S Tablets
Banarex 1 gm Injections
Banarex 500 mg Injections
Banish 2 ml Injections
Banish 60 Suspension
Bantox 500 mg Tablets
Baplow 2.5 mg Tablets
Barbidol Tablets
Basoquin (Parke-Davis) 20 Suspension
Basoquin (Parke-Davis) Tablets
Bastin 10 mg Tablets
Batelo 5 gm Creams
Baver 135 mg Tablets
Baxib 250 mg Tablets
Baxib 500 mg Tablets
Baxib 750 mg Tablets
Baxim 1 gm Injections
Baxim 250 mg Injections
Baxim 500 mg Injections
Baybhep-B .5 ml Injections
Baybhep-B 1 ml Injections
Baycuten-N 15 gm Creams
Baycuten-N 5 gm Creams
Bayrab 2 ml Injections
Bayrho-D 300 ug Injections
Bayrho-D 50 mcg Injections
Baytet 250 iu Injections
Bazole 100/5 mg/ml Suspension
Bc-Lyse 120 Syrups
Bd Syringe Syringe
Bd-Rox 125 mg 60 Suspension
Bd-Rox 250 mg 60 Suspension
Bd-Rox 500 mg Capsules
Beasy 10 mg Tablets
Beasy 4 mg Tablets
Beasy 5 mg Tablets
Becefol Tablets
Beclo Asma 250 mcg Inhalers
Beclo Rino Nasal Spray
Beclo-Sal 200 puffs Inhalers
Beclod Inhalers
Becloforte 200 doses Inhalers
Beclotab 10 mg Tablets
Becodon-L 120 Syrups
Beconase Spray
Becopan Tablets
Becotide 200 dose Inhalers
Becozym Dragees
Becozym Forte Dragees
Beetox 500 mg Tablets
Behring 200 iu 1 ml Injections
Bejectal 1 ml Injections
Bejectal 10 ml Injections
Bejectal-T 1 ml Injections
Bejectal-T 10 ml Injections
Bekson 50 mcg Inhalers
Bekson Fort 250 mcg/dose Inhalers
Belair 5 mg Tablets
Belevo 250 mg Tablets
Belevo 500 mg Tablets
Bellabitone Tablets
Belmentic 100 mg Tablets
Bemot 50 mg Capsules
Benadryl (Parke-Davis) 120 Syrups
Benadryl (Parke-Davis) 450 Syrups
Benadryl 120 Syrups
Benatus (Parke-Davis) 60 Syrups
Benatus 60 Syrups
Benclamide 5 mg Tablets
Benda 200 mg Suspension
Benda 200 mg Tablets
Bendamox 100 mg Tablets
Bendazol 10 Suspension
Bendazol 200 mg Tablets
Bendole 10 Suspension
Bendole 200 mg Tablets
Benical 60 Syrups
Benicef 125 mg 60 Syrups
Benicef 250 mg 30 Syrups
Benicef 250 mg Capsules
Benicef 500 mg Capsules
Benifix 100 mg 5 Suspension
Benifix 400 mg Capsules
Benil 5 mg Tablets
Bentoril 25 mg Tablets
Bentoril 50 mg Tablets
Benylin Dm (Park-Davis) 60 Syrups
Benylin Dm 60 Syrups
Benylin-E (Parke-Davis) 60 Syrups
Benylin-E 60 Syrups
Benza La 0.6 mu Injections
Benza La 1.2 mu Injections
Benzacide 40 gm Creams
Benzibiotic 0.6 million Injections
Benzibiotic 1.2 million Injections
Benzid 50 ml Spray
Benzim 20 mg Capsules
Benzirin 30 gm Gels
Benzirin Oral Rinse 120 ml Liquids
Benzirin Tablets
Benzisox 1 mg Tablets
Benzisox 2 mg Tablets
Benzisox 3 mg Tablets
Benzisox 4 mg Tablets
Benzyl Benzoate 60 ml Lotions
Benzyl Pencillin Injections
Bepanthen 15 gm Ointments
Bepanthen 30 gm Ointments
Bepanthen Plus 15 gm Creams
Bepanthen Plus 30 gm Creams
Bepride 25 mg Tablets
Beprogent 15 gm Creams
Beprosalic 15 gm Ointments
Beprosone 0.5 % 15 gm Ointments
Beprosone 15 gm Ointments
Bepsar 25 mg Tablets
Bepsar 50 mg Tablets
Bepsar Plus Tablets
Bepsin 20 mg Tablets
Bepsin 40 mg Tablets
Berirab-P 2 ml Injections
Bescard 10 mg Tablets
Bescard 5 mg Tablets
Besta 10 mg Tablets
Bestar 100 mg Suspension
Bestar 200 mg Suspension
Bestar 400 mg Capsules
Bestilo 20 mg Tablets
Bestmox 10 mg Tablets
Bestonic 120 Syrups
Bestrix 1 gm Injections
Bestrix 250 mg Injections
Bestrix 500 mg Injections
Betablock 10 mg Tablets
Betablock 40 mg Tablets
Betacin 15 gm Creams
Betacin 15 gm Ointments
Betacin 5 gm Creams
Betacin 5 gm Ointments
Betacin Plus 15 gm Creams
Betacin Plus 15 gm Ointments
Betacin Plus 5 gm Creams
Betacin Plus 5 gm Ointments
Betacin-N 15 gm Creams
Betacin-N 15 gm Ointments
Betacin-N 5 gm Creams
Betacin-N 5 gm Ointments
Betacort 5 gm Creams
Betacort 5 gm Ointments
Betaderm 15 gm Creams
Betaderm 15 gm Ointments
Betaderm 5 gm Creams
Betaderm 5 mg Ointments
Betaderm Nm 10 gm Creams
Betaderm-N 15 gm Creams
Betaderm-N 15 gm Ointments
Betaderm-N 5 gm Creams
Betaderm-N 5 gm Ointments
Betadine 60 ml Solutions
Betadip 15 gm Creams
Betadip 15 gm Ointments
Betadrop-N 7.5 ml Drops
Betagan 0.5 % Solutions
Betage Tab (Hilton) Tablets
Betagenic 15 gm Creams
Betaloc-Zok Tablets
Betalol 5 ml Drops
Betamethasone 0.5 mg Tablets
Betanol 10 mg Tablets
Betanol 40 mg Tablets
Betasalic 15 gm Ointments
Betasaly 15 gm Ointments
Betasporin 15 gm Creams
Betatek 7.5 ml Drops
Betatek-N 7.5 ml Drops
Betaval 15 gm Creams
Betaval 15 gm Ointments
Betaval 5 gm Creams
Betaval 5 gm Ointments
Betaval N 15 gm Creams
Betaval N 5 gm Creams
Betaxen 0.5 % 5 ml Drops
Betaxol 5 ml Drops
Betazole 15 gm Creams
Betenate 15 gm Creams
Betgent 10 gm Creams
Betgent 15 gm Creams
Betnelan 0.5 mg Tablets
Betnesol 5 gm Ointments
Betnesol 7.5 ml Drops
Betnesol Eye Drop
Betnesol N 5 gm Ointments
Betnesol N Tr Eye Drops
Betnovate 20 ml Lotions
Betnovate 5 gm Creams
Betnovate 5 gm Ointments
Betnovate N 15 gm Creams
Betnovate N 15 gm Ointments
Betnovate N 5 gm Creams
Betonil 10 gm Creams
Betonil 6 ml Lotions
Betoptic-S 5 ml Drops
Beva N 5 gm Creams
Beva N 5 gm Ointments
Bevidox 3 ml Injections
Bevidox Tablets
Bexus 250 mg Injections
Bexus 250 mg Tablets
Bexus 500 mg Injections
Bexus 500 mg Tablets
Bexus 750 mg Injections
Bexus 750 mg Tablets
Bezalip 200 mg Tablets
Bi Preterax Tablets
Biaven V.I (Farma Biagini) 10 ml Injections
Biaven V.I (Farma Biagini) 20 ml Injections
Biaven V.I (Farma Biagini) 50 ml Injections
Bibracin 100 mg Capsules
Bicolax 5 mg Tablets
Bifin 10 mg Injections
Biflocin 45 Syrups
Biflocin 50 mg Capsules
Biflocin 500 mg Injections
Biflor 250 mg Sachet
Bifomyk 15 gm Creams
Biguanil 250 mg Tablets
Biguanil 500 mg Tablets
Biguanil 850 mg Tablets
Bikil 1 gm Injections
Bikil 250 mg Injections
Bikil 500 mg Injections
Bilagol 120 Syrups
Binadex 5 ml Solutions
Binaquine 250 mg Tablets
Binaquine 40 mg 450 Syrups
Binaquine 40 mg 60 Syrups
Binaquine 80 mg Tablets
Bio-Porena 2 % 15 gm Creams
Bio-Porena 2 % 5 gm Creams
Biocam 10 mg Capsules
Biocam 20 mg Capsules
Bioceena 60 Suspension
Bioceena Capsules
Bioceena Injections
Biocef 1000 mg Injections
Biocef 125 mg 60 Suspension
Biocef 250 mg 60 Suspension
Biocef 250 mg Capsules
Biocef 250 mg Injections
Biocef 500 mg Capsules
Biocef 500 mg Injections
Biocef 500 mg Suspension
Biocillin 250 mg Capsules
Biocillin 250 mg Injections
Biocillin 500 mg Capsules
Biocillin 60 Suspension
Biocillin Ds 500 mg Injections
Bioclox 250 mg Capsules
Bioclox 500 mg Capsules
Bioclox 60 Syrups
Biocobal 500 mcg Injections
Biodroxil 125 mg 60 Syrups
Biodroxil 250 mg 60 Syrups
Biodroxil 500 mg Capsules
Biofax 15 gm Ointments
Biofenac 2 20 gm Creams
Biofer 60 Syrups
Biofer Tablets
Biolog 1 gm Injections
Biolog 250 mg Injections
Biolog 500 mg Injections
Biolysine 120 Syrups
Biomed 0.25 gm Injections
Biomed 0.5 gm Injections
Biomed 1 gm Injections
Biopime 1 gm Injections
Biopime 500 mg Injections
Bioplus-C Tablets
Biopred 5 ml Drops
Bioral 100 mg Injections
Bioral 25 mg Injections
Bioral 50 mg Injections
Bioseptic 10 gm Powder
Biostat 15 ml Drops
Biotone 10 ml Injections
Biotran 50 Suspension
Biotran Forte Tablets
Biox 100 mg Capsules
Biox 200 mg Capsules
Bioxim 1 gm Injections
Bioxim 250 mg Injections
Bioxim 500 mg Injections
Bioyetin 2000 iu Injections
Bioyetin 4000 iu Injections
Biprim 400 Suspension
Biprim 50 Suspension
Biprim Ds Tablets
Biprim Forte 50 Suspension
Biprim Tablets
Biprofin 100 mg Tablets
Biprofin 50 mg Tablets
Biprotec 100 mg Tablets
Bisacodyl 5 mg Tablets
Biscot 10 gm Tablets
Biscot 5 gm Tablets
Biseko I.V. (Biotest/Eastern Trade & Distribution 20 ml Injections
Biseko I.V. (Biotest/Eastern Trade & Distribution 50 ml Injections
Bisleri 60 Syrups
Bismax 10 mg Tablets
Bismol 120 Suspension
Bismol Tablets
Bisolvon 8 mg Tablets
Bison 10 mg Tablets
Bison 5 mg Tablets
Bivalek (Lek) 150 ml Spray
Bivalek Aresol Spray 200 gm Spray
Bix 10 mg Tablets
Bix 20 mg Tablets
Blaze 50 mg Tablets
Blaze Plus Tablets
Bleocin 15 mg Injections
Bleomycin 15 mg Injections
Blephamide 3.5 gm Ointments
Blephamide 5 Suspension
Blephapred 3.5 gm Ointments
Blephapred 5 ml Solutions
Bless 20 mg Tablets
Blifenesin 120 Syrups
Blink Fresh 10 ml Drops
Bliss Alkali 120 Syrups
Bliss Broncal 60 Syrups
Bliss Carma 120 ml Mixture
Bliss Gripe Mixture 120 ml Mixture
Blisscal 120 ml Lotions
Blisscolic 60 Syrups
Blisson 1 gm Injections
Blisson 250 mg Injections
Blisson 500 mg Injections
Blisspyron 60 ml Injections
Blissworm 50 mg Suspension
Blocef 250 mg Capsules
Blocef 500 mg Capsules
Blocker 100 mg Tablets
Blocker 50 mg Tablets
Blockonol 10 mg Tablets
Blockonol 40 mg Tablets
Blokium 50 mg Tablets
Blokium Diu 100 mg Tablets
Blokium Diu 50 mg Tablets
Blominol 120 Syrups
Blomox 125 mg 60 Suspension
Blomox 250 ml 60 Suspension
Blomox 500 mg Capsules
Blomozol 500 mg Vaginal Tablets
Blopress 16 mg Tablets
Blopress 8 mg Tablets
Blotim 5 ml Drops
Bloxen 500 mg Tablets
Bludol 200 mg Tablets
Bludol 400 mg Tablets
Bludol 90 Suspension
Blush 60 Syrups
Blush Tablets
Blutab 2 mg Tablets
Blutab 4 mg Tablets
Blutab 8 mg Tablets
Bon-One 0.5 mcg Tablets
Bonalfa 10 gm Ointments
Bonate 10 mg Tablets
Bone-Care 0.5 mcg Tablets
Bonedol 0.25 mcg Tablets
Bonedol 0.5 mcg Tablets
Bonedol 1 mcg Tablets
Bongard 10 mg Tablets
Bongard 70 mg Tablets
Bonjela 10 gm Gels
Bonky 1 ug Injections
Bonpart 10 mg Tablets
Bonpart 70 mg Tablets
Boracid 100 gm Soaps
Boschoclox 0.25 mg Injections
Boschofen 200 mg Tablets
Boschofen 400 mg Tablets
Boschtamol 500 mg Tablets
Boschtan 250 mg Tablets
Boschtrim 400 mg Tablets
Boschtrim 800 mg Tablets
Bph-Care Capsules
Bpmed 10 mg Tablets
Bpmed 20 mg Tablets
Bpmed 5 mg Tablets
Bracin 5 ml Drops
Bracin-D 5 ml Drops
Breath 60 Syrups
Brecare 10 mg Tablets
Brecare 4 mg Tablets
Brecare 5 mg Tablets
Bredin 30 mg Tablets
Breen 50 Suspension
Breetex 1 gm Injections
Breetex 250 mg Injections
Breetex 500 mg Injections
Breezon 1 gm Injections
Breezon 250 mg Injections
Breezon 500 mg Injections
Brefort 1 gm Injections
Brefort 250 mg Injections
Brefort 500 mg Injections
Bremax 1 mg 60 Syrups
Bremax 1 mg Tablets
Bremax 2 mg Tablets
Bretheez 60 Syrups
Bretheez 60 ml Expectorant
Brethin 1.5 mg 60 Syrups
Brethin 2.5 mg Tablets
Brevoxyl 20 gm Creams
Brevoxyl 40 gm Creams
Brexin 20 mg Tablets
Brexotanil 3 mg Tablets
Bricanyl 1 ml Injections
Bricanyl 2.5 mg Tablets
Bricanyl 400 doses Inhalers
Bricanyl 60 Syrups
Brick Colic 100 Syrups
Brick Colic 20 ml Drops
Brick Colic 60 Syrups
Brilax 7.5 mg Drops
Brintyl 60 Syrups
Brisc 75 mg Tablets
Bro-Z 100 mg Tablets
Broadced 1 gm Injections
Brocef 1 gm Injections
Brocef 125 mg Suspension
Brocef 250 mg Capsules
Brocef 250 mg Injections
Brocef 250 mg Suspension
Brocef 500 mg Capsules
Brocef 500 mg Injections
Brodin 250 mg Tablets
Brodin 500 mg Tablets
Broicam 10 mg Tablets
Broicam 20 mg Tablets
Brolite 3 mg Tablets
Broma 3 mg Tablets
Broma 6 mg Tablets
Bromalex 3 mg Tablets
Bromicon 2.5 mg Tablets
Bromycin 5 ml Drops
Bromycin-D 5 ml Drops
Bronast 5 mg Tablets
Bronchilate 2 mg Tablets
Bronchilate 4 mg Tablets
Bronchilate 60 Syrups
Bronchotab 2 mg 100 ml Tablets
Bronchotab 4 mg 100 ml Tablets
Bronclear 60 Syrups
Broncodyl 120 Suspension
Broncodyl-D 120 Syrups
Broncodyl-D 60 Syrups
Broncolin 0.5 mg Injections
Broncolin 2 mg Tablets
Broncolin 4 mg Tablets
Broncolin 60 Syrups
Brondecon 120 ml Elixir
Brondecon-P (Parke-Davis) 60 ml Elixir
Brondyl 120 Syrups
Bronex Expectorant 60 ml Liquids
Bronil 120 Syrups
Bronil 60 Syrups
Bronkal 2 mg Tablets
Bronkal 20 ml Solutions
Bronkal 4 mg Tablets
Bronkal 60 Syrups
Bronkeez 10 mg Tablets
Bronkeez 5 mg Tablets
Bronochol 120 Syrups
Brotin 2.5 mg Tablets
Broxol 120 Syrups
Broxol Dm 120 Syrups
Brozicam Tablets
Brufen 90 Suspension
Brufen Retard 800 mg Tablets
Brufoz 100 mg Tablets
Brulacil 1 ml Injections
Brulacil 2 ml Injections
Brulacil 4 ml Injections
Brulacil 5 ml Drops
Brulacil 5 ml Eye Drops
Brulidine 15 gm Creams
Bruxicam 20 mg Capsules
Bsadox Capsules
Btrol 250 mg Capsules
Btrol 250 mg Injections
Btrol 500 mg Capsules
Btrol 500 mg Injections
Buepron 0.3 mg Injections
Bunorfin Tablets
Buphain 10 mg Injections
Buphain 20 mg Injections
Bupicain 10 ml Injections
Bupicain Spinal 2 ml Injections
Bupregesic Injections
Burgundy 1 gm Injections
Burgundy 250 mg Injections
Burgundy 500 mg Injections
Burinex K (Leo) Tablets
Burnasil 1 % 250 gm Creams
Burnasil 1 % 50 gm Creams
Burnasil 1 % 500 gm Creams
Burnhel 20 gm Creams
Burnol 30 gm Creams
Buscopan 10 mg Tablets
Buscopan Plus Tablets
Buscopharm 2 ml Injections
Buspar 5 mg Tablets
Busron 5 mg Tablets
Busulf Injections
Butal 400 400 mg Tablets
Butal 400 mg Tablets
Butamin 2 mg Tablets
Butamin 4 mg Tablets
Butamin 60 Syrups
Butamin Exp. 60 ml Expectorant
Butamol 2 mg 5 Syrups
Butamol 4 mg Tablets
Butaslim 10 mg Tablets
Buto-Asma 200 doses Inhalers
Butosol Inhalers
Butovent 200 doses Aerosol
Butyn 5 mg Tablets
Buzon 1 mg Tablets
Buzon 2 mg Tablets
Buzon 3 mg Tablets
Buzon 30 ml Solutions
Bv-Clar 250 mg Tablets
Bv-Clar 500 mg Tablets
C-1000 Sachet
C-Cor 10 ml Drops
C-Max Sachet
C-Max Tablets
C-Phos 120 Syrups
C-Trox 1 gm Injections
C-Trox 250 mg Injections
C-Trox 500 mg Injections
C-Zar 50 mg Tablets
C-Zol 1 gm Injections
C-Zol 500 mg Injections
C.C.Don Cf Tablets
C.C.Don Extra Tablets
C.C.Don Tablets
C0-Dorzal 2 % 5 ml Drops
Ca-B 10 mg Tablets
Ca-B 5 mg Tablets
Cabok 10 mg Tablets
Cabok 5 mg Tablets
Caborin Tablets
Cac-1000 (Sandoz) Eff. Tablets
Cac-1000 (Sandoz) Tablets
Cac-1000 Plus Tablets
Cadla 0.5 gm Tablets
Caduet 5/10 mg Tablets
Caduet 5/20 mg Tablets
Cafeprin 50 mg Tablets
Cafergot Tablets
Caflam 50 mg Tablets
Cal-One 830 mg Tablets
Caladryl (Parke-Davis) 120 ml Lotions
Calamox 1 gm Tablets
Calan 40 mg Tablets
Calan Sr 240 mg Capsules
Calcard 60 mg Tablets
Calcee 500 Sachet
Calcee-D Tablets
Calcee-Plus Sachet
Calcicor 60 mg Tablets
Calcidin Tablets
Calcifort Powder
Calcipan-T 2 ml Injections
Calcipan-T Tablets
Calcium Arco 120 Syrups
Calcium C-1000 Powder
Calcium Folinate (Ebewe) 3 ml Injections
Calcium Forte Eff. Tablets
Calcium Forte Tablets
Calcium Lactate Tablets
Calcium Sandoz 120 Syrups
Calcium-P 110 Syrups
Caldipan 2 ml Injections
Caldipan 50 mg Tablets
Caldium-C Tablets
Calendox 10 gm Creams
Calendox 20 gm Creams
Calfo-V Tablets
Calgesic 550 mg Tablets
Calgesic Sr 750 mg Tablets
Calibin 0.25 mcg Capsules
Calinax 40 gm Vaginal Creams
Caliptrol Tablets
Calix 120 Syrups
Calm 30 mg Capsules
Calmease 3 mg Tablets
Calmin 600 500 ml Injections
Calnox Sweetener Tablets
Caloc 10 mg Tablets
Caloc 5 mg Tablets
Calotren 1 % 10 gm Creams
Calotren 100 mg Vaginal Tablets
Calotren 500 mg Vaginal Tablets
Calpol Plus Tablets
Calpol Tablets
Caltab Tablets
Caltrate 600 Tablets
Caltriol 0.25 mg Capsules
Calypsol 10 ml Injections
Calzem 30 mg Tablets
Calzem Sr 60 mg Tablets
Cam Cough 120 Syrups
Cam Cough 450 Syrups
Cam Cough 60 Syrups
Camclox 10 ml Drops
Camclox 250 mg Capsules
Camclox 500 mg Capsules
Camclox 60 Syrups
Camcolit 400 mg Tablets
Camex 500 mg Capsules
Camilox 15 mg Tablets
Camilox 7.5 mg Tablets
Camocep 10 ml Drops
Camocep 500 mg Capsules
Camocep 60 Syrups
Camotaren 3 ml Injections
Camotaren 50 mg Tablets
Camozyme 120 Syrups
Campex 100 mg 2 ml Injections
Campex 50 mg Capsules
Camto (Parke Davis) 100 mg Injections
Camto (Parke Davis) 40 mg Injections
Canalac 120 Syrups
Canalac 240 Syrups
Canatrim 500 mg Vaginal Tablets
Candican 150 mg Capsules
Canesten 0.1 gm Tablets
Canesten 0.1 gm Vaginal Tablets
Canesten 0.5 gm Tablets
Canesten 0.5 gm Vaginal Tablets
Canesten 10 gm Creams
Canesten 5 gm Vaginal Creams
Canesten V 5 gm Creams
Canssar 16 mg Tablets
Canssar 32 mg Tablets
Canssar 8 mg Tablets
Cantil 10 mg 60 Suspension
Cantil 20 mg Tablets
Cantil 40 mg Tablets
Cap-20 20 mg Capsules
Capace 12.5 mg Tablets
Capace 25 mg Tablets
Capcid 10 mg 60 Suspension
Capcid 20 mg Tablets
Capcid 40 mg Tablets
Capflo (Lloyds) 200 mg Capsules
Capoten 25 mg Tablets
Capoten 50 mg Tablets
Capozide Tablets
Capril 12.5 mg Tablets
Capril 25 mg Tablets
Capril 50 mg Tablets
Capsidon 100 mg Capsules
Captil 25 mg Tablets
Captil 50 mg Tablets
Capto 25 mg Tablets
Cara 20 mg Tablets
Carbanil 100 mg 5 Suspension
Carbanil 200 mg Tablets
Carbil 5 mg Tablets
Carbizole 5 mg Tablets
Carboplatin (Ebewe) 150 mg 15 ml Injections
Carboplatin (Ebewe) 450 mg 45 ml Injections
Carboplatin (Ebewe) 50 mg 5 ml Injections
Carboplatin 150 mg 45 ml Injections
Carboplatin 450 mg 45 ml Injections
Carbotinol 150 mg 15 ml Injections
Carbotinol 450 mg 45 ml Injections
Carbotinol 50 mg 5 ml Injections
Carbowax 15 ml Ear Drops
Cardace 10 mg Tablets
Cardace 5 mg Tablets
Cardace H Tablets
Cardaxen 100 mg Tablets
